"V1","V2","V3","V4","V5","V6","V7"
0.4399,-0.23948,-0.12025,-0.20489,-0.04178,0.12611,-0.19512
1.7582,0.63456,0.052128,-0.087043,-0.045905,-0.12578,0.044125
1.0852,-0.19866,-0.12567,-0.20707,-0.090872,0.21895,-0.64825
-2.0152,-0.54048,-0.19527,-0.10742,-0.002241,0.090432,0.066216
-0.5523,0.19629,0.16065,-0.11711,-0.044795,0.15312,0.30864
-0.18053,0.4878,0.12489,-0.0098641,-0.051529,-0.12465,-0.0064814
-0.5488,-0.49965,-0.17338,-0.15679,-0.009537,0.0014079,-0.50079
0.0064904,-0.36125,-0.060564,-0.08433,0.020008,-0.18089,-0.010725
1.5061,0.040655,-0.045222,0.011349,0.01683,0.03431,0.35066
0.49072,0.52425,0.071669,0.045841,-0.050231,0.085432,-0.28255
-0.35661,0.018688,0.1332,-0.041885,0.029295,-0.036638,-0.13269
1.676,0.19728,0.33503,0.038702,-0.036859,0.26526,0.073503
-0.86505,0.050032,0.069566,0.11542,0.089094,-0.41128,0.21791
-1.1216,-0.02279,0.0051796,0.018001,-0.00099468,-0.035338,-0.16811
-0.67611,0.046618,0.10259,-0.15043,-0.010665,0.16287,-0.098366
1.4339,0.050155,0.12459,-0.19349,0.0025939,0.031757,0.067874
-2.4097,-0.55248,-0.17473,0.010116,0.034372,-0.10451,0.22516
1.7041,0.099152,0.074663,-0.022133,-0.018212,0.092761,-0.11224
0.55439,0.088611,-0.0046029,0.16162,-0.0054297,0.15132,0.48498
-0.89661,-0.02737,-0.17797,0.26279,0.068736,-0.15353,0.11944
1.4798,-0.62203,-0.054964,0.15177,0.040084,-0.10963,0.70303
1.3387,0.23232,0.21207,-0.33972,-0.046597,0.30067,-0.13738
1.5504,0.018465,-0.04674,0.15417,0.079294,-0.33067,0.43646
0.32035,0.50405,0.33917,-0.044912,-0.043181,0.10136,0.17022
-1.1338,-0.029227,-0.10978,-0.11692,-0.017659,0.00070369,-0.067631
-0.93277,-0.020756,-0.058654,0.044839,-0.035859,0.14947,-0.056226
-0.46198,0.3478,0.15225,-0.14674,-0.098251,0.017757,-0.037363
-0.43586,-0.46945,-0.14301,-0.049364,0.046333,-0.019264,0.0025448
-1.1328,-0.040382,-0.10107,-0.078371,-0.013119,-0.031412,-0.2173
0.55651,-0.45523,-0.28235,0.16995,0.0061427,0.1088,-0.18604
-1.3268,-0.101,-0.12866,-0.035454,-0.0033784,-0.069036,-0.21877
-0.38234,-0.10434,-0.035018,0.10334,0.019614,-0.26774,0.36847
0.7395,0.021736,-0.06563,-0.19609,-0.049228,0.087846,-0.38141
-2.1559,-0.022441,0.0906,-0.0055151,0.041237,0.15296,-0.42221
-0.49979,-0.7518,-0.093993,0.13324,0.033827,-0.07093,0.18336
-0.1888,-0.11666,-0.07111,-0.11888,0.018911,0.17193,0.11016
0.4853,-0.23644,-0.11112,0.32756,0.063906,-0.10669,0.39792
-0.33397,0.22151,0.061597,0.27893,0.041654,-0.1916,0.50847
-0.30269,0.74294,0.39635,-0.049201,-0.07911,0.12229,-0.41906
0.53446,0.28516,0.041091,-0.045284,-0.013893,0.013327,0.068982
0.7096,0.61802,0.27704,-0.030447,0.011541,-0.10149,0.23683
0.06572,0.64744,0.10794,0.30527,-0.066864,0.29753,-0.14161
-0.2851,0.077512,-0.018906,0.017619,0.024557,-0.093694,-0.022832
-2.9588,-0.50324,-0.22322,-0.21596,-0.036924,0.33898,-0.5343
0.70322,0.50856,0.22966,-0.16444,-0.053687,0.28204,-0.43306
-0.21536,-0.20852,-0.0029122,-0.014679,0.0065806,0.052097,-0.34031
-0.22496,0.21149,0.0078442,-0.022094,0.040853,-0.058625,-0.14673
0.74155,0.16295,0.20744,-0.26948,0.0063323,0.2969,-0.18058
-1.2601,-0.46329,-0.21294,-0.077921,0.026077,-0.11754,-0.41545
-0.13637,0.15225,0.084914,-0.11799,-0.018518,0.34582,-0.082448
-0.09549,-0.25551,0.054181,-0.085613,-0.051684,0.20715,-0.25488
2.8411,0.91633,0.27717,0.17532,0.043707,-0.17581,0.036165
-1.7428,-0.1599,0.060675,0.15648,-0.0098812,0.12886,0.11961
-1.9283,-0.11871,-0.12787,-0.04838,0.041902,0.0099534,-0.1579
0.532,0.079928,0.19187,-0.32731,-0.068432,0.16407,-0.53633
-1.9292,-0.59045,-0.11791,-0.10794,0.029204,0.016486,-0.13565
-0.33345,0.19733,0.072272,-0.15335,-0.058977,0.099569,-0.25777
0.69984,-0.061261,-0.05233,0.24622,0.080533,-0.25261,0.48961
0.73682,0.31348,0.049121,0.16682,-0.0043584,-0.060436,0.10964
-1.3747,-0.031231,-0.10774,0.14574,0.026434,-0.12676,0.49739
-0.062027,-0.14594,-0.15777,-0.12349,-0.031938,0.1836,0.096975
0.89292,0.69289,0.27784,0.084427,-0.027824,0.18539,0.14398
-0.54026,0.31203,0.17163,-0.020181,-0.019639,-0.080868,-0.071512
-0.2003,-0.01926,0.10118,0.1697,0.036912,0.030614,0.12955
0.08951,-0.43184,-0.2622,0.088305,0.039488,-0.41846,0.12356
-0.19083,-0.2012,0.052595,0.090728,0.044655,-0.011803,0.066249
-0.95741,-0.042253,-0.015819,0.17522,0.045673,-0.07022,0.36038
0.0010885,-0.12013,-0.018319,-0.0099469,-0.019551,-0.07127,0.20013
-1.143,-0.025069,0.015267,0.073202,0.027917,-0.066479,0.34434
1.1265,0.24151,0.18269,0.14174,0.034095,0.054232,-0.013249
1.3086,-0.45038,-0.29652,0.21714,0.062903,-0.18055,-0.026112
0.42216,-0.041152,-0.022121,-0.052785,-0.057368,0.022866,-0.28678
-0.1961,0.20197,0.13012,-0.098703,0.014156,0.13579,-0.041495
-2.3444,-0.1916,-0.035305,-0.062947,0.016035,-0.1208,-0.19258
0.48216,0.6264,0.29299,0.19834,-0.04708,0.072348,0.22161
-0.17592,0.49231,0.22065,0.04769,-0.051738,-0.26555,0.091787
-1.078,-0.61836,-0.17057,0.099641,-0.0082451,0.092088,-0.043364
-1.9632,-0.18605,0.029392,-0.047955,0.077663,-0.048492,0.054483
1.0376,0.016704,-0.12725,-0.03267,-0.060861,0.14919,-0.055429
1.397,0.18768,0.0015749,0.19526,0.021391,-0.092674,0.47598
0.96638,0.06057,0.051052,-0.20555,-0.04738,0.24496,-0.050752
-1.4978,-0.92898,-0.22689,0.062863,0.069214,-0.013616,-0.22037
-1.0849,-0.4546,0.0029715,-0.23918,0.0090082,-0.058149,-0.39397
-0.10916,0.15293,0.026826,-0.0079297,-0.017319,-0.066064,-0.12369
1.7021,0.45152,0.0852,0.22786,0.00032764,-0.26282,0.28984
-0.9314,0.43917,0.12654,0.25143,0.019493,-0.080798,-0.054785
-0.30297,-0.13724,-0.041598,0.19448,0.052962,-0.12553,0.42564
-1.5886,-0.49668,-0.17063,0.22448,0.079412,-0.30015,0.27041
-0.20357,-0.71148,-0.30123,0.21703,0.10512,-0.18363,0.32159
-0.2767,0.427,0.21133,-0.21325,-0.049988,-0.1523,-0.192
1.8055,-0.19799,-0.24919,0.10327,-0.014911,0.055348,-0.10726
1.4449,0.29276,-0.082375,0.029895,0.00048932,0.077681,-0.25431
-1.6132,-0.34231,-0.11175,-0.029862,-0.015702,-0.062321,-0.17948
-1.2954,0.11062,0.048038,-0.35168,-0.064244,0.25979,-0.41578
-0.4479,-0.04321,-0.15278,0.089018,0.017968,-0.16695,0.12875
-0.98113,-0.33105,-0.086711,0.24659,0.011274,-0.017141,0.211
0.43395,0.26034,-0.073905,-0.16824,-0.016826,-0.11313,-0.42305
-0.90541,-0.20236,0.027626,-0.12746,0.031866,0.31556,-0.12145
0.67977,-0.35427,0.0094235,-0.18002,0.021965,0.13464,-0.25349
1.2293,-0.084737,0.072522,0.1751,0.01869,0.112,0.14356
-1.3621,0.20629,0.00045967,0.011053,-0.059495,0.019089,0.018965
0.6019,0.45477,0.12355,0.27938,0.081708,-0.26269,0.6109
0.76282,0.099862,-0.01747,0.24097,-0.038799,0.12823,0.31498
-0.23391,-0.22941,0.14171,-0.26067,-0.019143,0.054647,-0.1887
-0.032929,-0.57345,-0.35946,0.15568,0.07,-0.23142,0.011116
1.5245,0.48527,0.14581,0.25779,-0.021315,-0.098102,0.54495
-1.4966,-0.15721,-0.054036,-0.11455,-0.040827,0.036946,0.15897
1.3239,-0.1754,-0.026828,0.16931,0.032083,0.18469,0.22024
2.4384,-0.15945,0.004632,0.15047,0.020639,0.082542,0.26667
-0.055941,-0.35472,-0.031909,0.21292,0.031225,-0.21802,0.085825
1.8249,0.23853,0.17081,-0.12989,-0.061474,0.37382,-0.5358
0.62751,0.16426,0.18127,-0.13844,0.067354,-0.065291,0.04977
-0.44284,0.49999,0.25684,0.071483,0.040947,-0.18912,0.59015
-1.1872,-0.49671,-0.29253,-0.089536,0.0087771,-0.14727,-0.31599
-2.5895,-0.20283,-0.16854,-0.017158,0.015927,0.014891,-0.47008
-1.8613,-0.23997,-0.076405,0.1948,0.072957,-0.16156,0.13192
-3.1433,-0.79333,-0.36151,-0.14481,0.014291,-0.047091,-0.14105
-0.506,-0.04553,-0.0021055,0.018759,0.003428,-0.081028,0.056267
0.63876,0.27268,0.11962,-0.045855,-0.0021854,-0.10116,0.25873
0.45453,-0.019929,-0.19444,0.01759,-0.04998,-0.17307,0.0011383
-2.0262,-0.20694,-0.07635,-0.13653,-0.0076375,-0.015788,-0.15804
-0.72953,0.85089,0.22888,-0.13932,-0.033329,0.20452,0.013852
-0.154,-0.19002,-0.061666,-0.096393,-0.011461,0.23972,-0.32094
-0.63368,0.47701,0.30536,0.17193,0.003035,-0.08298,0.33893
1.3979,-0.6158,-0.21276,0.28688,0.10072,-0.33882,0.68381
0.35457,-0.18381,-0.15338,-0.14127,0.020863,-0.1444,-0.23037
0.48652,0.02868,0.097862,-0.021508,-0.0023476,-0.10965,0.34879
0.68021,0.21355,0.13523,0.15939,0.041131,-0.018189,0.39684
-1.2966,0.0015609,-0.24022,-0.32293,-0.067165,-0.020697,-0.65528
1.6879,0.27654,0.022151,0.085309,0.0060259,-0.10786,0.26465
0.5682,0.40416,0.08318,0.13121,0.035406,-0.023153,0.36682
-0.080322,-0.25988,-0.19719,0.012758,-0.028399,-0.15034,0.15257
-1.0786,-0.18983,-0.27251,0.12807,0.062024,-0.21325,0.18084
1.4097,-0.45072,-0.12425,0.2006,0.058274,-0.16214,0.3883
-0.42757,0.15472,0.10943,0.054804,0.013802,0.22342,-0.13141
-1.0623,-0.141,-0.066626,-0.014974,-0.03675,-0.028649,0.075023
0.37085,0.26421,-0.026268,0.16963,0.013157,0.10271,-0.24935
-0.56126,0.13863,0.17923,-0.11765,-0.031673,-0.033164,0.037929
2.3048,0.57863,0.39278,0.14065,0.017781,0.13386,0.092533
1.3363,-0.2859,0.044517,0.032992,0.023739,0.071145,0.29955
-0.167,-0.49499,-0.107,-0.04564,-0.0004576,0.18806,-0.043541
-0.59063,0.11329,0.11646,0.12153,0.016855,-0.11918,0.54759
-1.0518,-0.28414,-0.20907,-0.15829,-0.028319,0.20828,-0.89631
-1.1266,-0.2198,0.13058,-0.081221,-0.022022,-0.070868,0.01416
-0.11634,-0.29567,-0.063032,0.042561,0.033513,-0.080272,0.32956
-0.69466,0.29343,0.17118,-0.052985,-0.043693,0.025921,-0.17977
-0.28619,-0.42839,-0.01536,-0.011586,2.7329e-05,-0.029657,0.18952
-0.53027,-0.33145,-0.13134,-0.3118,-0.038109,-0.050644,-0.30016
-0.027066,0.29582,0.066523,0.23633,-0.0021528,-0.14891,0.28522
-1.1476,-0.083674,-0.073187,-0.1083,0.014541,-0.11804,-0.073868
0.38304,-0.1246,-0.2618,0.25423,0.052049,-0.26919,0.58521
-1.3067,-0.49054,-0.19159,-0.33582,-0.010051,-0.047407,-0.28579
0.61978,-0.35667,-0.12726,0.013364,0.086429,-0.055373,0.20976
-0.89186,0.13398,0.14114,-0.024493,-0.013635,0.15773,0.18999
-0.14072,-0.11562,0.0029055,-0.046075,0.011004,-0.12347,0.18758
-1.3445,0.03227,0.024146,-0.15606,-0.076408,-0.018151,-0.2216
1.1823,0.7009,0.20922,0.091201,-0.042278,-0.088335,0.058182
0.59323,-0.32343,-0.065226,0.076217,0.039381,0.072332,0.10034
-0.39303,-0.12633,-0.032014,0.20278,0.038627,-0.11383,0.4293
3.0518,0.3318,0.25905,0.13743,-0.022828,0.12215,0.53028
-0.17945,0.33071,-0.061485,0.014736,-0.0056134,-0.006873,-0.31932
-1.09,-0.14241,-0.039531,0.057369,-0.020209,0.065518,-0.11082
-1.8352,-0.4613,-0.15881,-0.077124,-0.028437,0.21387,0.04125
0.43478,0.1049,0.065229,0.080915,-0.027498,0.0066003,0.12087
-0.39575,-0.32637,-0.030373,-0.034525,0.030737,0.23303,0.026662
-1.3529,-0.36258,-0.25804,0.084684,0.0066264,-0.063974,0.11385
2.1501,0.70152,0.25584,0.10571,-0.026606,0.051263,0.3046
-0.84365,-0.13547,-0.20432,0.19456,-0.0045327,-0.20152,0.53814
1.6259,0.61968,0.15405,0.085897,-0.044936,0.0055712,0.064533
-0.24364,-0.003306,0.10078,-0.082516,0.020339,0.071695,0.2083
0.28468,-0.24469,-0.14679,-0.12195,0.040664,0.050015,-0.36921
0.70449,0.63362,0.20686,0.23194,0.0083075,-0.1257,0.43236
-1.7516,0.41324,0.19556,-0.14497,-0.0094495,-0.14799,-0.13395
1.2883,0.049194,-0.14218,0.21316,0.036725,-0.13677,0.1358
0.15984,0.55013,0.10524,0.052492,-0.012269,0.099532,-0.23722
1.2127,-0.3784,-0.091537,0.013179,-0.027529,0.027067,0.28678
0.21737,-0.51086,-0.26883,-0.11659,0.0094126,0.002683,0.029667
-1.3883,-0.068277,-0.011226,-0.059614,0.0003393,0.14679,0.18762
1.2523,-0.38273,-0.22908,0.17262,0.00020182,0.0238,0.27014
-0.77498,0.088191,-0.09715,0.057948,0.017004,0.090248,-0.12915
1.4071,-0.28109,-0.069077,0.17131,0.0031775,-0.055967,0.24671
-1.683,-0.5901,-0.36393,0.061484,0.032112,-0.04954,-0.080468
1.4884,-0.13522,-0.066627,0.11304,-0.0065226,0.22525,-0.21875
-0.14016,0.16825,0.12657,-0.09499,-0.000549,0.17797,0.022645
-0.45522,-0.28449,-0.159,-0.16637,-0.071384,0.031312,0.018445
-1.1622,-0.36902,-0.11901,-0.19189,-0.041495,0.26324,-0.19298
-1.1943,0.4415,0.089856,0.0083877,0.030527,-0.048681,-0.1719
0.97544,-0.23106,-0.12654,-0.030304,-0.035671,0.14664,-0.022443
-1.808,-0.1902,-0.059884,-0.39014,-0.049895,0.28267,-0.62505
-1.2226,-0.25244,-0.25602,0.04767,0.033861,-0.0088548,0.17614
-2.976,-0.29411,-0.071065,-0.23137,-0.016634,0.057533,-0.57046
-2.0278,0.064228,-0.062945,-0.05432,-0.060983,0.15628,-0.16053
1.2994,-0.055875,-0.10108,-0.023938,0.061748,-0.054941,-0.045199
-1.1014,-0.091042,-0.0052126,-0.19455,-0.079441,0.41031,-0.31055
-0.31179,-0.38483,-0.19615,-0.047931,0.018057,0.27596,-0.19153
2.0019,0.8313,0.12903,0.16742,-0.012236,-0.12324,0.29285
-1.2809,-0.95822,-0.37786,0.35094,0.093763,-0.15441,0.475
-0.67585,0.74833,0.28816,0.096114,0.011078,0.22711,-0.1068
-1.1865,0.29387,0.16297,0.036427,-0.024758,-0.16825,-0.30538
-0.21035,0.072734,0.058147,-0.12059,-0.038721,0.084927,-0.51365
-0.33264,0.24754,0.0012287,-0.13893,-0.015549,0.062136,-0.2553
-0.91341,0.38945,0.1122,-0.12183,-0.07025,-0.083748,-0.20571
1.8801,0.42552,0.43119,-0.039283,0.057059,0.019474,0.40702
-0.45169,-0.19889,-0.11672,0.089497,0.018385,-0.19511,0.30036
0.55424,0.21774,0.044629,0.12918,-0.019004,0.28706,-0.21859
1.707,0.31102,0.052792,0.15578,-0.019209,0.025173,0.48121
-1.0387,-0.30423,-0.17437,0.12227,0.0159,-0.14877,0.28126
1.484,-0.16643,-0.031159,-0.051621,0.011833,0.13928,0.12746
1.1659,-0.076471,-0.14124,0.0014616,0.0077679,0.033477,0.19039
-0.51153,0.44464,0.24364,0.079575,-0.013479,-0.026987,0.14236
1.354,0.54456,0.080488,0.24173,-0.0030106,0.11794,-0.11672
-0.89404,0.59409,0.39488,0.011379,-0.093632,0.10408,0.18429
0.13032,0.32141,-0.021274,0.27566,0.034302,-0.083619,0.18346
0.12029,0.25573,0.1348,0.062686,0.025674,-0.3321,0.41462
0.73545,-0.53012,-0.14341,0.11915,0.077457,-0.07761,0.47581
-0.9642,-0.104,-0.1104,0.0030125,0.043212,-0.27218,0.18187
-1.3537,-0.51202,-0.30555,0.25492,0.056139,-0.1616,0.19291
-0.10307,-0.19938,-0.086718,-0.14933,-0.0082867,0.18484,-0.22719
-1.3243,-0.048969,0.12296,-0.37352,-0.022692,-0.026595,-0.13319
-1.7916,-0.53424,-0.1586,0.18036,0.083764,0.094346,0.18884
-2.0237,-0.71773,-0.29953,-0.17643,0.066926,-0.2621,0.072051
-0.091957,0.27372,0.25556,-0.30385,-0.099289,0.40559,-0.52062
1.3959,0.53678,0.071303,-0.057317,-0.051598,0.30227,-0.3724
-0.96555,-0.13281,0.11195,0.029984,0.0008841,0.17703,-0.19099
0.67762,-0.081628,0.023628,-0.0098065,-0.016969,0.060527,0.26552
-0.23201,-0.15434,-0.089403,-0.026088,-0.0037232,0.12571,-0.02089
-1.0571,-0.43838,-0.19988,-0.024822,0.020181,0.026951,0.16163
-0.91598,-0.10961,0.18563,-0.10552,-0.019137,0.15679,-0.0062
-0.63469,-0.57222,-0.1496,-0.054739,-0.019579,0.0035423,-0.1653
0.59555,-0.13025,-0.058463,0.14553,0.019269,0.021472,0.29604
-1.1454,-0.21687,-0.1038,-0.028314,0.0090783,-0.19472,0.029662
-1.7259,-0.47109,-0.15527,0.027882,0.053984,-0.2665,-0.093206
-1.1159,-0.28921,-0.33752,0.0037288,0.0036683,-0.26881,0.1996
-0.1808,0.44752,0.14711,-0.18142,0.018331,-0.13662,-0.21926
0.63374,0.21279,0.10189,-0.060955,-0.012076,-0.11687,0.30724
-0.40794,0.041755,-0.077368,0.070192,-0.007979,-0.28467,0.20824
-1.7006,-0.52975,-0.1688,-0.050246,0.015664,-0.14627,-0.17747
-0.42581,0.086498,0.084697,0.010008,0.04355,0.15729,-0.12233
1.7165,0.11315,0.014998,-0.048959,-0.016958,0.079894,0.39472
-2.027,-0.23079,-0.085382,-0.033985,-0.0045002,0.1332,-0.3825
0.65054,0.56959,0.32414,-0.16665,-0.074056,0.083662,-0.18296
0.60137,-0.03133,-0.041466,0.11528,0.021859,-0.24169,0.57641
0.74534,-0.050873,0.034011,0.13093,0.011843,0.04699,0.18546
-0.82767,-0.041763,-0.092183,0.083511,0.052569,-0.14168,0.3019
1.5302,0.23679,0.0078761,0.095804,-0.021725,0.056808,-0.069232
1.5159,0.30858,0.22834,-0.11402,-0.013841,-0.077781,0.037369
-1.203,-0.25949,-0.3986,0.3131,-0.00278,-0.48126,0.25028
0.70581,0.58247,0.18827,0.084448,-0.0090848,0.11127,0.08433
1.3119,-0.095852,-0.041011,-0.042264,0.021569,0.13677,0.083376
-0.29878,0.13749,-0.0066527,-0.026954,-0.024258,-0.031063,-0.38266
0.955,0.14782,0.084598,0.0031351,0.010066,-0.099718,0.039619
-0.39708,0.46895,0.11865,0.04958,0.0029649,-0.080666,0.26436
-1.1378,-0.2117,-0.13441,0.097582,0.010319,-0.19144,-0.038416
-0.39631,-0.48524,-0.16978,-0.023322,0.01022,-0.16939,0.24578
-0.94198,0.052612,-0.18577,0.12423,0.045633,-0.051485,-0.081786
-1.5716,0.06095,-0.030985,0.047451,0.054735,-0.098784,0.044083
-1.1261,-0.34953,-0.089089,0.040926,-0.0027651,0.00051418,-0.079374
0.15714,0.043066,0.081352,0.18513,-0.0081247,0.25567,0.33632
-1.0647,0.31064,-0.12589,-0.061168,-0.038628,-0.24528,-0.2282
-0.083966,0.028789,0.00058802,-0.10492,-0.020606,0.44183,-0.37255
-1.3962,0.35939,0.12546,-0.11117,-0.037038,0.0019583,-0.09507
-0.69428,-0.12498,-0.094884,-0.030833,0.028886,-0.33052,0.015936
0.46293,0.14284,0.22279,-0.25256,-0.046391,0.039819,-0.46614
1.4631,0.70334,0.1603,0.1673,0.0088136,-0.25644,0.034535
1.6449,0.54134,0.11258,-0.067505,-0.069241,-0.0098443,0.045232
1.0452,-0.17539,-0.12588,-0.063245,0.034576,-0.073221,0.22632
-0.72663,0.011253,0.074346,-0.031794,-0.026457,-0.12709,0.25163
1.552,0.075381,-0.015589,0.063547,-0.035712,0.032978,0.28617
0.75211,0.026866,-0.0075917,0.16024,0.08708,-0.22062,0.22464
-0.36945,0.99792,0.3967,-0.22036,-0.068233,0.12397,-5.1799e-05
-0.39089,-0.55383,-0.16793,0.062628,0.031887,0.014132,0.13149
-0.54422,-0.31916,-0.14744,-0.1136,-0.013457,-0.047034,-0.34105
0.021418,-0.045905,0.036154,0.011232,0.0055895,0.018156,0.42494
-0.29795,0.19279,0.0032153,0.18913,0.033768,0.019446,0.0092594
1.598,0.25234,0.044948,0.1874,0.027448,0.040584,0.49656
1.3115,-0.2523,-0.16802,0.1791,0.079081,-0.23566,0.4867
2.9359,0.57603,0.23927,0.05174,-0.011626,0.19303,-0.14102
0.74723,0.22169,-0.053511,0.066627,-0.024797,-0.16389,-0.062366
1.5055,0.45065,0.23395,0.044059,-0.021327,-0.010731,0.26544
-1.832,-0.068148,-0.13165,-0.063216,-0.029412,0.061598,-0.035605
-3.0586,-0.79264,-0.2796,-0.072836,-0.028063,0.15096,-0.20604
-0.1957,0.22926,0.19469,0.087191,0.019989,-0.058939,0.022553
1.4388,-0.34536,-0.16267,-0.11664,-0.0091346,0.0087506,-0.092544
-0.70645,-0.046841,-0.016704,0.043621,0.02064,-0.078775,0.23523
0.96653,0.22672,0.23049,-0.060579,-0.067264,0.34364,-0.020605
-0.11987,-0.35709,-0.10578,-0.052094,-0.063186,0.30118,-0.20433
-0.020998,-0.27433,-0.22196,-0.011264,-0.032009,0.065924,-0.004931
-0.98912,0.098533,0.037748,0.034677,0.031238,-0.076764,-0.16383
-0.34442,-0.034284,-0.012655,0.073291,-0.016178,-0.085634,0.088637
-1.1101,-0.69406,-0.25377,0.41333,0.07345,-0.12055,0.2097
-0.47213,0.021956,0.044761,0.0053583,0.02157,-0.044521,0.2546
0.6833,0.061831,0.03598,-0.078761,0.018592,0.15463,-0.33898
0.53243,0.21825,0.01698,0.029213,-0.011512,0.0023065,0.010114
-0.33304,0.40039,0.022733,-0.16926,-0.036808,0.021802,-0.35515
1.6402,0.07236,0.12321,-0.23637,-0.027026,0.27942,-0.25173
0.70024,0.20939,0.016563,0.050922,0.020945,-0.055615,0.17796
-2.8591,-0.52144,-0.40571,0.005085,0.045494,-0.32472,-0.089082
1.5512,0.43158,0.39252,-0.0022427,0.056806,-0.26195,0.50481
-0.75521,-0.15087,-0.031456,0.088651,0.052551,0.035313,0.070766
1.0257,0.34225,0.083115,0.17181,0.015183,-0.16636,0.47658
-0.044676,0.31499,0.055715,-0.0064033,-0.034713,0.06209,0.11179
0.63591,0.24234,0.24114,0.035444,-0.0091647,0.022202,-0.093212
-0.43663,0.33819,0.16588,0.010324,-0.011214,0.14429,0.15928
1.2199,0.10141,0.13771,0.15192,0.017701,0.00028797,0.18336
-1.9841,-0.16871,-0.095532,-0.045671,0.0069652,-0.16589,-0.1539
1.2325,-0.13986,0.038765,0.0091705,-0.030585,-0.12908,0.15051
0.5336,0.52107,0.096432,0.12167,-0.0012885,0.0010272,0.54773
-0.1166,-0.15339,0.020887,0.13739,-0.0042246,0.26654,0.2072
0.71039,-0.64844,-0.29672,-0.048611,0.039647,-0.25081,-0.015524
-0.27141,0.13692,0.12294,-0.035369,0.012705,0.051711,0.04992
-0.46321,-0.40304,-0.11378,-0.17345,0.0071401,-0.12397,0.1531
0.85896,-0.10414,-0.15995,0.098999,-0.0029548,-0.11601,-0.10923
0.050283,-0.92257,-0.25871,-0.12157,0.031606,0.15962,-0.24376
-1.2249,-0.88431,-0.22204,-0.23893,0.056357,-0.13471,0.076162
1.1732,0.71235,0.29947,-0.12633,-0.062493,0.17752,-0.43122
-0.21521,-0.33566,-0.12976,-0.058124,0.00068981,0.17955,0.19607
-0.50761,0.27269,-0.041924,0.11838,0.0079916,-0.11743,0.30347
0.12884,0.56324,0.216,0.19072,-0.064381,0.077704,0.17645
0.0096344,0.35243,0.14182,0.16254,-0.0058419,0.12151,-0.19687
-0.84851,0.54951,0.25795,-0.041912,-0.05596,-0.17009,0.1272
-0.14425,-0.44759,0.00017043,-0.03794,-0.020586,0.021516,0.0030968
-0.10117,-0.16652,-0.16605,0.17266,0.01035,-0.09813,0.21933
1.0922,0.16108,0.17512,-0.058051,-0.079578,0.20398,-0.19416
0.065277,-0.42615,-0.15082,0.0888,0.043813,-0.010236,0.018965
-1.1143,-0.096738,0.17712,-0.068155,0.024827,-0.13777,0.32154
-1.8256,-0.52522,-0.30269,-0.21415,-0.018477,0.0447,-0.13917
-0.66906,0.26779,0.17406,-0.14456,-0.038991,0.12484,-0.10999
-0.98871,-0.068892,-0.033515,0.1866,0.023323,-0.24051,0.17643
-0.034668,-0.40506,-0.039434,0.14466,0.043566,0.012903,0.22051
-1.9447,-0.23409,-0.047819,-0.18745,-0.0055917,0.0094899,0.012233
1.2468,0.94769,0.28648,0.088806,-0.034932,-0.018861,-0.020986
-0.84433,0.31064,0.015054,0.016135,-0.038946,-0.33516,-0.01173
0.1914,0.45974,0.33238,0.041002,-0.051709,0.071595,-0.1746
-0.95715,0.03505,-0.04834,0.071272,-0.051333,0.11313,-0.11465
1.1378,-0.10564,-0.12616,0.0051815,0.042942,-0.11419,0.064632
-0.060547,0.2497,-0.16525,-0.11208,-0.058565,-0.20673,-0.20591
1.4809,-0.3433,-0.034913,-0.16561,0.0046223,0.077715,-0.13256
1.3708,-0.68867,-0.16247,0.046595,0.073964,-0.23076,0.28857
-0.069464,0.21627,0.019452,0.12674,-0.012944,0.023473,0.10856
1.8896,0.25719,0.1559,-0.13699,-0.04537,0.015789,-0.35205
-1.2402,-0.64585,-0.13863,0.13284,0.057146,-0.090071,0.40907
1.4707,-0.32299,0.07862,-0.18643,0.0041766,0.031312,-0.16963
0.61316,0.18826,-0.026628,0.021446,0.033723,-0.074779,0.20132
-0.66812,0.026447,0.057549,0.07632,0.032699,-0.14248,0.10043
-3.0145,-0.39455,-0.39566,0.058298,0.014781,-0.18267,-0.32452
1.8132,0.24717,0.1504,0.14262,0.051644,0.040737,0.16619
1.7866,0.47799,0.039623,0.16776,-0.013405,-0.10036,0.2809
-0.78029,-0.36483,-0.15756,-0.094104,-0.0097827,-0.18026,-0.18796
-1.1854,-0.70835,-0.29798,0.055684,0.027419,-0.032249,0.35835
-1.0046,-0.13978,-0.089041,-0.0012826,-0.011355,-0.12791,0.078512
1.1792,0.70361,0.33906,-0.19897,-0.070704,0.11512,0.21197
3.1067,0.62528,0.08067,0.24122,-0.042138,0.11687,0.28601
1.2663,0.14943,0.05271,0.07641,0.012478,-0.013064,0.1961
-0.43397,-0.8166,-0.29915,0.13433,0.041034,-0.032489,0.044262
-0.88483,-0.16411,0.025729,0.17114,0.10605,-0.18069,0.15813
-0.91707,0.30958,0.16562,0.070215,-0.01026,0.059044,0.48301
0.43816,-0.012479,-0.094668,0.19862,0.004756,-0.11551,0.32232
-1.8063,-0.71206,-0.11136,-0.20013,-0.036025,-0.031807,0.023964
0.53025,-0.0080098,-0.076087,0.0020006,-0.017887,0.15445,-0.39904
-0.91503,-0.39772,-0.092411,0.16874,0.058379,0.16192,0.024678
